Month and Date,Hour and Minute,Basement Zone Temperature,Living Room Zone Temperature,Master Bedroom Zone Temperature,2nd Floor Bedroom Zone Temperature,WWHP Total Energy,WAHP Total Energy,WAHP Auxilliary Heat Energy,IHP Indoor Fan Energy,Dryer Energy,Oven/Microwave Energy,Dishwasher Energy,Refrigerator Energy,Kitchen Plugs Energy,Clother Washer Energy,Bathroom Lights (1st and 2nd floor)Energy,Bathroom Plugs (Heater on 2nd floor) Energy,Bedroom Lights and Plugs (master and 2nd floor bed rooms) Energy,Outside Lights Energy,Level 1 Lights (kitchen and dining) Energy,Diding Room Plugs (1st floor heater) Energy,Basement Plugs Energy,ERV Energy,Basement Zone RH,Living Room Zone RH,Master Bedroom Zone RH,2nd Floor Bedroom Zone RH
Blank,Blank,Deg C,Deg C,Deg C,Deg C,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,%RH,%RH,%RH,%RH
Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28
25-Jul-10,15:00,23.69,24.688,23.967,24.244,0.0043125,0.13336,0,0,0.0001875,0.0675,0,0.125833333,0.3,0.01375,0.07315,0.15926,0.10815,0.035,0.08875,0.359375,0.544,0.2373,47.458,43.685,46.545,45.948
25-Jul-10,16:00,23.611,25.014,24.282,24.692,0.004125,0.13141,0,0,0,0.06375,0,0.231666667,0.3,0.01375,0.07315,0.1782,0.10815,0.03375,0.14375,0.36,0.544,0.2375,47.303,42.280,46.308,44.903
25-Jul-10,17:00,23.592,25.182,24.469,25.029,0.004125,0.12098,0,0,0,0.06375,0,0.192933333,0.275,0.014375,0.07315,0.2178,0.10815,0.035,0.272,0.47075,0.53225,0.2371,47.373,41.948,46.613,44.533
25-Jul-10,18:00,23.701,25.06,24.546,24.976,0.0043125,0.13448,0,0,0,0.0675,0,0.142933333,0.3,0.01375,0.07315,0.2936,0.10815,0.035,0.35225,0.5855,0.5245,0.2396,47.540,42.138,46.568,44.595
25-Jul-10,19:00,23.707,24.825,24.415,24.733,0.1247,0.18668,0,0,0,0.06375,0.1606,0.173766667,0.3,0.01375,0.07375,0.293,0.10875,0.035,0.42875,0.58425,0.541,0.2398,47.120,40.900,45.080,43.933
25-Jul-10,20:00,23.769,24.876,24.422,24.824,0.0043125,0.13884,0,0,0.0001875,0.0675,0.3489,0.139166667,0.3,0.014375,0.07315,0.293,0.2625,0.4225,0.120325,0.585125,0.47875,0.24125,46.530,41.028,45.023,43.370
25-Jul-10,21:00,23.822,24.785,24.435,24.686,0.13145,0.12196,0,0,0,0.0675,0.426,0.193766667,0.275,0.01375,0.07315,0.2966,0.2894,0.035,0.3875,0.586125,0.5465,0.447,46.893,42.535,45.460,45.128
25-Jul-10,22:00,23.828,24.672,24.435,24.557,0.0043125,0.13321,0,0,0,0.06375,0,0.181666667,0.3,0.014375,0.3369,0.2756,0.2925,0.035,0.13345,0.616,0.54475,0.24275,47.055,43.513,45.848,44.820
25-Jul-10,23:00,23.758,24.41,24.147,24.093,0.0043125,0.13418,0.000075,0,0,0.0675,0,0.206666667,0.3,0.01375,0.2969,0.451,0.15375,0.035,0.089375,0.445,0.5475,0.24125,46.978,43.635,45.918,45.303
25-Jul-10,24:00:00,23.724,24.558,24.093,24.16,0.004125,0.07958,0,0,0,0.0675,0,0.188766667,0.3,0.014375,0.07315,0.1976,0.10875,0.035,0.11125,0.887875,0.549,0.2419,47.373,44.648,46.025,45.005
26-Jul-10,1:00,23.776,24.611,24.175,24.46,0.0043125,0.06473,0,0,0.0001875,0.06375,0,0.1821,0.3,0.01375,0.07375,0.583,0.10875,0.035,0.070325,0.224875,0.545,0.24355,47.718,44.693,46.685,44.885
26-Jul-10,2:00,23.786,24.538,24.154,24.397,0.0043125,0.06668,0,0,0,0.0675,0,0.171666667,0.3,0.014375,0.07315,0.583,0.1094,0.035,0.07095,0.225625,0.54525,0.24525,47.835,44.905,46.990,45.023
26-Jul-10,3:00,23.792,24.533,24.183,24.422,0.0043125,0.035555,0,0,0,0.0675,0,0.177933333,0.3,0.01375,0.07375,0.5648,0.1094,0.035,0.070625,0.198,0.54525,0.24545,48.023,45.833,47.095,45.168
26-Jul-10,4:00,23.828,24.488,24.263,24.344,0.0043125,0.096755,0,0,0,0.0675,0,0.164166667,0.3,0.014375,0.07375,0.5636,0.1094,0.035,0.070625,0.197625,0.54525,0.2444,47.648,44.510,46.593,45.430
26-Jul-10,5:00,23.799,24.569,24.254,24.547,0.0043125,0.00255,0,0,0,0.0675,0,0.1721,0.275,0.014375,0.07315,0.5622,0.10875,0.035,0.123125,0.196875,0.54325,0.244,48.030,45.688,47.255,45.253
26-Jul-10,6:00,23.785,24.4,24.207,24.186,0.0043125,0.09482,0,0,0.0001875,0.0675,0,0.145,0.3,0.01375,0.165,0.5812,0.3994,0.035,0.04095,0.22375,0.5425,0.2421,47.705,44.660,46.830,45.900
26-Jul-10,7:00,23.861,24.563,24.338,24.489,0.172875,0.01778,0,0,0,0.06375,0,0.2271,0.3,0.014375,0.22315,0.4106,0.37065,0.035,0.040625,0.3885,0.48575,0.45,48.143,45.743,48.080,46.588
26-Jul-10,8:00,23.865,24.431,24.207,24.004,0.004125,0.08108,0,0,0.029825,0.0675,0,0.295333333,0.3,0.020625,0.28565,0.3512,0.10875,0.03625,0.136575,0.417,0.5475,0.23875,47.903,45.773,47.498,46.620
26-Jul-10,9:00,23.924,24.604,24.385,24.16,0.004125,0.09181,0,0,0,0.06375,0,0.365333333,0.275,0.0125,0.07315,0.1776,0.10815,0.03375,0.109375,0.302,0.571,0.2369,48.155,45.770,47.438,46.775
26-Jul-10,10:00,23.744,24.301,24.144,23.729,0.004125,0.13133,0,0,0.0001875,0.06375,0,0.1875,0.275,0.0125,0.0769,0.1575,0.1075,0.035,0.08845,0.245625,0.545,0.23275,47.713,44.865,46.458,47.050
26-Jul-10,11:00,23.768,24.611,24.368,24.218,0.0039375,0.069155,0,0,0,0.06,0,0.138333333,0.3,0.0125,0.07315,0.15676,0.1075,0.035,0.087825,0.24475,0.547,0.23085,47.873,45.048,46.623,46.335
26-Jul-10,12:00,23.644,24.482,24.258,24.024,0.1307,0.13006,0,0,0.0001875,0.06375,0,0.183766667,0.275,0.0125,0.0725,0.15776,0.1069,0.035,0.087825,0.242875,0.53875,0.22855,47.380,44.343,46.030,46.583
26-Jul-10,13:00,23.628,24.568,24.243,24.108,0.004125,0.13111,0,0,0.0001875,0.06,0,0.106666667,0.275,0.0125,0.07875,0.15576,0.1069,0.03375,0.0872,0.242,0.58,0.2269,47.263,43.910,45.910,46.208
26-Jul-10,14:00,23.579,24.532,24.151,24.099,0.0039375,0.13216,0,0,0,0.06375,0,0.181666667,0.275,0.011875,0.075,0.1565,0.1069,0.035,0.088125,0.24375,0.54025,0.22775,47.303,43.890,45.943,46.035
26-Jul-10,15:00,23.653,24.729,24.247,24.524,0.004125,0.07591,0,0,0.0001875,0.06375,0,0.1996,0.275,0.0125,0.07315,0.15776,0.1075,0.035,0.088125,0.246875,0.51825,0.23315,47.788,44.818,46.783,45.430
26-Jul-10,16:00,23.65,24.581,24.111,24.421,0.0039375,0.077185,0,0,0.0001875,0.06375,0,0.180833333,0.3,0.013125,0.07315,0.1772,0.1075,0.035,0.14375,0.275375,0.52275,0.23585,47.793,45.495,46.445,45.453
26-Jul-10,17:00,23.549,24.665,24.386,24.792,0.23075,0.12782,0,0,0,0.0675,0,0.176266667,0.275,0.0125,0.07315,0.2176,0.10815,0.035,0.2725,0.360375,0.4735,0.23815,47.445,43.688,47.233,44.665
26-Jul-10,18:00,23.372,24.561,24.356,24.764,0.004125,0.1302,0,0,0.0001875,0.06375,0,0.106666667,0.3,0.0125,0.07315,0.2928,0.10875,0.035,0.352,0.52825,0.37325,0.24025,46.793,43.005,46.980,44.343
26-Jul-10,19:00,23.335,24.401,24.286,24.544,0.0043125,0.13148,0,0,0.0001875,0.06375,0,0.231266667,0.3,0.0125,0.07375,0.2936,0.10815,0.03375,0.42775,0.6695,0.3725,0.24025,46.575,42.920,46.188,44.118
26-Jul-10,20:00,23.438,24.288,24.139,24.342,0.0043125,0.094585,0,0,0.0001875,0.0675,0,0.186666667,0.3,0.013125,0.07315,0.2932,0.26125,0.439,0.12095,0.6675,0.37275,0.24105,47.075,43.400,46.123,44.350
26-Jul-10,21:00,23.635,24.34,24.064,24.336,0.133125,0.062705,0,0,0,0.06375,0,0.108333333,0.275,0.0125,0.07315,0.296,0.2894,0.035,0.3865,0.636375,0.3735,0.5505,47.878,45.993,48.375,46.158
26-Jul-10,22:00,23.736,24.467,24.156,24.431,0.0043125,0.039905,0,0,0.0001875,0.0675,0,0.18,0.3,0.013125,0.3344,0.275,0.2919,0.035,0.13345,0.611875,0.37325,0.244,48.250,45.250,47.740,45.448
26-Jul-10,23:00,23.756,24.46,24.204,24.424,0.0043125,0.020025,0,0,0.0001875,0.0675,0,0.1896,0.3,0.0125,0.2994,0.4476,0.1544,0.035,0.09,0.44575,0.37375,0.2442,48.230,46.280,47.698,45.433
26-Jul-10,24:00:00,23.753,24.443,24.114,24.138,0.0043125,0.07718,0,0,0,0.0675,0,0.212933333,0.3,0.013125,0.07375,0.198,0.1094,0.035,0.1122,0.89125,0.37375,0.24545,48.003,45.595,47.378,45.703
27-Jul-10,1:00,23.828,24.597,24.328,24.563,0.0043125,0.00255,0,0,0.0001875,0.0675,0,0.190833333,0.3,0.013125,0.07375,0.584,0.1094,0.035,0.07095,0.224875,0.3745,0.2471,48.260,45.875,48.778,45.640
27-Jul-10,2:00,23.904,24.583,24.351,24.486,0.0045,0.04868,0,0,0,0.0675,0,0.118333333,0.3,0.0125,0.07375,0.584,0.11,0.035,0.07095,0.225625,0.3745,0.24795,48.688,45.350,48.538,46.080
27-Jul-10,3:00,23.807,24.294,24.11,24.114,0.0043125,0.03435,0,0,0.0001875,0.0675,0,0.193766667,0.3,0.013125,0.07375,0.5666,0.1094,0.035,0.07125,0.198625,0.37475,0.24855,48.713,46.790,48.335,46.405
27-Jul-10,4:00,23.903,24.56,24.357,24.532,0.0045,0.00255,0,0,0.0001875,0.0675,0,0.203333333,0.3,0.013125,0.07375,0.5648,0.11,0.035,0.07125,0.19725,0.39325,0.2473,48.870,45.378,49.325,46.353
27-Jul-10,5:00,23.918,24.335,24.228,24.157,0.0043125,0.07673,0,0,0,0.0675,0,0.195833333,0.3,0.0125,0.07375,0.5628,0.1094,0.035,0.1247,0.196625,0.3745,0.2446,48.698,45.670,47.898,46.895
27-Jul-10,6:00,23.843,24.326,24.201,24.26,0.004125,0.00255,0,0,0.0001875,0.0675,0,0.196666667,0.3,0.013125,0.165,0.5808,0.4,0.035,0.04095,0.223875,0.3745,0.24295,49.028,46.650,48.910,46.608
27-Jul-10,7:00,23.983,24.511,24.464,24.429,0.193125,0.03,0,0,0,0.06375,0,0.1125,0.3,0.0125,0.2225,0.4098,0.37065,0.035,0.040625,0.38575,0.374,0.4465,48.648,45.588,48.665,47.515
27-Jul-10,8:00,23.838,24.117,24.081,23.847,0.004125,0.08865,0,0,0.0001875,0.0675,0,0.21,0.275,0.0125,0.07375,0.35,0.10815,0.035,0.22725,0.41325,0.3735,0.2375,48.445,46.143,47.630,47.243
27-Jul-10,9:00,23.928,24.579,24.476,24.397,0.0043125,0.010055,0,0,0.0001875,0.06375,0,0.195833333,0.3,0.013125,0.07315,0.1776,0.10815,0.035,0.109375,0.302625,0.3735,0.2373,48.668,45.963,48.383,46.868
27-Jul-10,10:00,23.763,24.25,24.129,23.963,0.004125,0.11206,0,0,0,0.06375,0,0.194166667,0.275,0.0125,0.07315,0.1575,0.10815,0.03375,0.08845,0.246625,0.402,0.2342,48.313,45.683,47.233,47.088
27-Jul-10,11:00,23.85,24.656,24.429,24.439,0.004125,0.035105,0,0,0.0001875,0.06375,0,0.183333333,0.275,0.0125,0.07315,0.15726,0.1069,0.035,0.088125,0.245625,0.57875,0.2315,48.543,45.975,47.968,46.540
27-Jul-10,12:00,23.725,24.306,24.135,24.207,0.128825,0.08738,0,0,0.0001875,0.06,0,0.116666667,0.275,0.011875,0.0725,0.158,0.1075,0.035,0.088125,0.24375,0.5335,0.2294,48.278,45.628,47.075,46.533
27-Jul-10,13:00,23.81,24.718,24.404,24.49,0.0039375,0.08086,0,0,0,0.06375,0,0.2221,0.3,0.0125,0.07315,0.15626,0.1069,0.035,0.088125,0.2435,0.4535,0.2296,48.113,45.580,47.615,46.275
27-Jul-10,14:00,23.618,24.564,24.229,24.333,0.004125,0.08288,0,0,0.0001875,0.06375,0,0.193766667,0.275,0.0125,0.0725,0.1555,0.1069,0.03375,0.0875,0.241625,0.52525,0.2273,47.995,45.253,46.735,46.150
27-Jul-10,15:00,23.633,24.528,24.089,24.144,0.0039375,0.1302,0,0,0.0001875,0.06,0,0.1871,0.275,0.0125,0.07315,0.156,0.1069,0.035,0.087825,0.24225,0.4935,0.22795,47.828,44.475,46.773,46.358
27-Jul-10,16:00,23.656,24.656,24.078,24.408,0.004125,0.08821,0,0,0.0001875,0.06375,0,0.188766667,0.275,0.011875,0.0725,0.1748,0.1069,0.035,0.141575,0.270375,0.5385,0.22855,48.050,44.818,46.880,45.800
27-Jul-10,17:00,23.708,24.733,24.138,24.496,0.004125,0.08184,0,0,0.0001875,0.06375,0,0.110433333,0.275,0.0125,0.07315,0.2166,0.1075,0.035,0.26875,0.355375,0.5385,0.23295,48.198,44.888,46.870,45.763
27-Jul-10,18:00,23.719,24.675,24.031,24.464,0.004125,0.08476,0,0,0,0.06375,0,0.234166667,0.3,0.013125,0.07315,0.293,0.10815,0.03375,0.352,0.525375,0.539,0.24,47.913,44.858,47.340,45.675
27-Jul-10,19:00,23.733,24.731,24.007,24.474,0.0043125,0.085355,0,0,0.0001875,0.0675,0,0.201666667,0.3,0.0125,0.07375,0.2936,0.10875,0.035,0.42825,0.663,0.53875,0.24045,47.878,44.885,47.268,45.600
27-Jul-10,20:00,23.701,24.633,23.878,24.294,0.0043125,0.09225,0,0,0,0.06375,0,0.1796,0.275,0.0125,0.07315,0.2928,0.26065,0.434,0.120325,0.662875,0.5385,0.24065,47.820,44.765,47.155,45.810
27-Jul-10,21:00,23.838,24.739,24.092,24.539,0.20975,0.067205,0,0,0.0001875,0.0675,0,0.196666667,0.3,0.013125,0.07315,0.2962,0.2894,0.035,0.38775,0.6355,0.5335,0.447,48.415,45.098,47.878,46.140
27-Jul-10,22:00,23.833,24.581,24.076,24.267,0.004125,0.071855,0,0,0.0001875,0.0675,0,0.110833333,0.3,0.0125,0.33375,0.2756,0.2919,0.035,0.13345,0.612625,0.5395,0.24315,48.498,45.878,47.558,46.108
27-Jul-10,23:00,23.788,24.558,24.117,24.271,0.0043125,0.087085,0,0,0,0.0675,0,0.2371,0.3,0.013125,0.3,0.4498,0.155,0.035,0.09,0.448125,0.54025,0.2465,48.200,45.333,47.333,46.003
27-Jul-10,24:00:00,23.731,24.663,24.176,24.394,0.0043125,0.06623,0,0,0.0001875,0.0675,0,0.196666667,0.3,0.013125,0.07375,0.1986,0.10875,0.035,0.1125,0.89375,0.54025,0.2475,48.638,45.148,47.325,45.695
28-Jul-10,1:00,23.799,24.697,24.296,24.608,0.0043125,0.026405,0,0,0.0001875,0.0675,0,0.1775,0.3,0.0125,0.07315,0.5826,0.1094,0.035,0.07095,0.223875,0.54,0.24525,48.758,46.555,47.900,45.933
28-Jul-10,2:00,23.753,24.51,24.218,24.421,0.0043125,0.033755,0,0,0,0.0675,0,0.205433333,0.3,0.013125,0.07375,0.5828,0.1094,0.035,0.07095,0.2245,0.5395,0.2448,48.823,46.500,47.913,46.028
28-Jul-10,3:00,23.731,24.49,24.272,24.485,0.0043125,0.091435,0,0,0.0001875,0.0675,0,0.1175,0.3,0.013125,0.07375,0.5628,0.1094,0.035,0.070625,0.197,0.54025,0.24625,48.348,45.388,47.348,45.885
28-Jul-10,4:00,23.69,24.517,24.253,24.514,0.0043125,0.00255,0,0,0,0.06375,0,0.218766667,0.3,0.0125,0.07375,0.5638,0.1094,0.035,0.07095,0.19725,0.54075,0.24585,48.780,46.598,48.335,46.155
28-Jul-10,5:00,23.836,24.597,24.369,24.597,0.0043125,0.048455,0,0,0.0001875,0.0675,0,0.203333333,0.3,0.013125,0.07315,0.5622,0.1094,0.035,0.124375,0.19625,0.53975,0.2442,48.720,45.510,48.460,46.243
28-Jul-10,6:00,23.615,24.264,24.151,24.24,0.004125,0.045455,0,0,0.0001875,0.0675,0.000125,0.1771,0.3,0.0125,0.165,0.5808,0.3994,0.13875,0.106575,0.22325,0.53975,0.2421,48.830,46.745,47.885,46.295
28-Jul-10,7:00,23.885,24.674,24.414,24.518,0.2185,0.04433,0,0,0.043125,0,0.1204,0.210833333,0.275,0.5895,0.2775,0.4096,0.2094,0.3425,0.629,0.385,0.56575,0.4455,48.470,47.553,49.885,48.028
28-Jul-10,8:00,23.671,24.278,24.26,24.047,0.004125,0.12909,0,0,0,0.06375,0.2594,0.125433333,0.3,0.17315,0.07315,0.3408,0.10815,0.1,0.45875,0.4,0.53975,0.23775,48.680,47.100,48.208,47.818
28-Jul-10,9:00,23.611,24.171,24.1,23.935,0.004125,0.066535,0,0,0.0001875,0.06375,0.5265,0.203766667,0.275,0.013125,0.07315,0.1776,0.10815,0.09875,0.11,0.303,0.54025,0.2365,48.458,47.105,47.985,47.195
28-Jul-10,10:00,23.858,24.704,24.468,24.426,0.004125,0.0156,0,0,0,0.06375,0.047,0.196266667,0.3,0.0125,0.07315,0.158,0.1075,0.09875,0.08845,0.246375,0.539,0.234,48.380,46.348,48.313,47.515
28-Jul-10,11:00,23.76,24.239,24.101,24.033,0.004125,0.1032,0,0,0.0001875,0.06375,0,0.212933333,0.275,0.013125,0.0725,0.1575,0.1075,0.0975,0.08845,0.246125,0.53875,0.23295,48.335,46.418,47.903,47.435
28-Jul-10,12:00,23.872,24.597,24.424,24.439,0.146825,0.06083,0,0,0,0.06375,0,0.1875,0.275,0.0125,0.07315,0.15776,0.1069,0.09375,0.0875,0.242,0.53825,0.23,48.403,46.880,47.810,47.193
28-Jul-10,13:00,23.688,24.267,24.067,24.275,0.0039375,0.13014,0,0,0.0001875,0.06,0,0.1175,0.275,0.013125,0.0725,0.156,0.1069,0.09375,0.088125,0.2425,0.5395,0.535,47.935,45.693,47.610,46.968
28-Jul-10,14:00,23.628,24.372,23.992,24.429,0.0039375,0.09001,0.000075,0,0,0.06375,0,0.211666667,0.275,0.0125,0.0725,0.15526,0.10625,0.09375,0.0875,0.240125,0.5515,0.2248,48.210,46.053,47.448,46.408
28-Jul-10,15:00,23.688,24.694,24.121,24.454,0.0039375,0.11477,0,0,0,0.06,0,0.195,0.275,0.0125,0.07315,0.15576,0.1069,0.09375,0.0875,0.24175,0.42725,0.22585,48.178,45.065,47.298,46.300
28-Jul-10,16:00,23.572,24.646,24.035,24.239,0.004125,0.106135,0,0,0.0001875,0.06375,0,0.222933333,0.275,0.013125,0.0725,0.1742,0.10625,0.09375,0.14095,0.268,0.427,0.2265,47.790,44.298,46.740,46.318
28-Jul-10,17:00,23.668,24.728,24.086,24.424,0.115125,0.11431,0,0,0.0001875,0.06,0,0.1875,0.275,0.6855,0.0725,0.2152,0.1075,0.0975,0.26775,0.354125,0.51325,0.23125,47.803,44.630,47.175,46.023
28-Jul-10,18:00,23.679,24.75,24.069,24.54,0.0043125,0.08258,0,0,0,0.0675,0,0.118333333,0.3,0.014375,0.07315,0.293,0.10815,0.03625,0.35125,0.524375,0.4295,0.2371,48.085,44.968,47.440,45.650
28-Jul-10,19:00,23.668,24.733,24.043,24.326,0.004125,0.13246,0,0,0,0.06375,0.1344,0.1971,0.3,0.02125,0.07315,0.2932,0.10815,0.035,0.42525,0.662,0.49775,0.23875,47.995,44.098,47.100,46.140
28-Jul-10,20:00,23.717,24.703,24.049,24.346,0.0043125,0.13314,0,0,0,0.06375,0.389,0.204166667,0.275,0.01375,0.07315,0.2922,0.26065,0.4315,0.12,0.661625,0.46,0.2394,48.583,44.485,47.210,46.293
28-Jul-10,21:00,23.786,24.768,24.128,24.528,0.1712,0.08775,0,0,0,0.0675,0.3476,0.201266667,0.3,0.01375,0.07375,0.2958,0.2875,0.035,0.38575,0.635,0.469,0.4435,48.788,45.868,48.163,47.055
28-Jul-10,22:00,23.746,24.633,24.072,24.41,0.0043125,0.09143,0,0,0,0.0675,0,0.190433333,0.3,0.014375,0.33315,0.2752,0.2919,0.035,0.134075,0.612875,0.505,0.24335,48.738,44.975,47.928,46.240
28-Jul-10,23:00,23.71,24.544,24.04,24.404,0.0043125,0.08491,0,0,0.0001875,0.0675,0,0.111266667,0.3,0.014375,0.30125,0.4492,0.155,0.035,0.090325,0.448125,0.48825,0.24625,48.858,45.120,47.925,46.073
28-Jul-10,24:00:00,23.674,24.619,24.061,24.381,0.0043125,0.06916,0,0,0,0.0675,0,0.225433333,0.3,0.01375,0.07315,0.199,0.1094,0.035,0.111875,0.893125,0.4825,0.24625,48.885,44.805,47.765,46.013
29-Jul-10,1:00,23.74,24.633,24.179,24.535,0.0043125,0.049955,0,0,0,0.06375,0,0.202933333,0.3,0.014375,0.07375,0.5838,0.1094,0.035,0.07095,0.22475,0.52375,0.24565,49.020,46.863,47.763,46.143
29-Jul-10,2:00,23.754,24.588,24.192,24.543,0.0045,0.03045,0,0,0,0.0675,0,0.188766667,0.3,0.014375,0.07375,0.5826,0.1094,0.035,0.07095,0.224875,0.4265,0.24605,49.238,46.858,47.918,46.230
29-Jul-10,3:00,23.754,24.533,24.208,24.45,0.0043125,0.027975,0,0,0,0.0675,0,0.1971,0.3,0.01375,0.07375,0.564,0.1094,0.035,0.070625,0.197375,0.45625,0.24605,49.335,47.463,47.965,46.425
29-Jul-10,4:00,23.786,24.393,24.165,24.264,0.0043125,0.08266,0,0,0,0.0675,0,0.118766667,0.3,0.014375,0.07315,0.5642,0.1094,0.03625,0.07095,0.1975,0.42475,0.24565,48.698,45.888,47.743,46.870
29-Jul-10,5:00,23.767,24.515,24.238,24.478,0.0045,0.00255,0,0,0.0001875,0.0675,0,0.211666667,0.3,0.014375,0.07375,0.563,0.1094,0.035,0.125,0.196875,0.42075,0.2448,49.400,46.853,48.048,46.528
29-Jul-10,6:00,23.874,24.561,24.339,24.517,0.0043125,0.04613,0,0,0,0.0675,0,0.202933333,0.3,0.01375,0.16565,0.5806,0.4015,0.035,0.04095,0.22375,0.486,0.24315,49.225,45.773,48.203,46.863
29-Jul-10,7:00,23.851,24.36,24.229,24.276,0.193325,0.024605,0,0,0,0.0675,0,0.1825,0.275,0.014375,0.2225,0.41,0.37065,0.03375,0.04095,0.386375,0.50475,0.4475,49.580,47.340,48.920,47.653
29-Jul-10,8:00,23.882,24.403,24.267,24.154,0.0043125,0.100135,0,0,0,0.06375,0,0.190433333,0.3,0.01375,0.07375,0.3492,0.10815,0.035,0.22825,0.413,0.39225,0.2396,48.778,46.073,47.988,47.333
29-Jul-10,9:00,23.769,24.39,24.242,24.224,0.004125,0.03233,0,0,0.0001875,0.06375,0.1401,0.1171,0.3,0.01375,0.07315,0.1768,0.10815,0.035,0.1097,0.301625,0.527,0.2369,48.913,46.878,47.970,46.753
29-Jul-10,10:00,23.794,24.419,24.261,24.117,0.004125,0.11506,0,0,0,0.06375,0.4471,0.2175,0.275,0.01375,0.07315,0.1575,0.1075,0.035,0.08845,0.245125,0.45475,0.2323,48.348,45.618,47.623,47.088
29-Jul-10,11:00,23.704,24.463,24.256,24.313,0.004125,0.05063,0,0,0,0.06375,0.2825,0.200433333,0.275,0.01375,0.0725,0.1575,0.1075,0.035,0.088125,0.24575,0.43375,0.2319,48.410,46.275,47.543,46.490
29-Jul-10,12:00,23.719,24.368,24.169,24.289,0.160325,0.129,0,0,0.0001875,0.06375,0,0.187933333,0.275,0.01375,0.07315,0.15876,0.1075,0.035,0.088125,0.244875,0.42625,0.2298,47.913,45.523,47.485,46.648
29-Jul-10,13:00,23.75,24.61,24.239,24.454,0.004125,0.055055,0.000075,0,0,0.06,0,0.183333333,0.3,0.01375,0.07315,0.1565,0.1069,0.03375,0.088125,0.244125,0.37325,0.2315,48.460,45.843,47.743,46.313
29-Jul-10,14:00,23.726,24.525,24.09,24.206,0.004125,0.13088,0,0,0.0001875,0.06375,0,0.1246,0.275,0.01375,0.0725,0.1565,0.1075,0.035,0.087825,0.244125,0.42525,0.23045,47.938,44.810,47.350,46.640
29-Jul-10,15:00,23.679,24.725,24.078,24.375,0.0039375,0.091585,0,0,0,0.06375,0,0.216266667,0.275,0.01375,0.07315,0.15676,0.1069,0.035,0.087825,0.244375,0.46,0.2294,48.253,44.963,47.233,46.185
29-Jul-10,16:00,23.694,24.779,23.986,24.424,0.004125,0.09601,0,0,0,0.06375,0,0.200833333,0.275,0.013125,0.0725,0.1758,0.1069,0.035,0.1422,0.27125,0.44575,0.23085,48.038,44.488,47.328,45.963
29-Jul-10,17:00,23.744,24.815,23.919,24.272,0.004125,0.13269,0,0,0.0001875,0.06,0,0.2,0.3,0.01375,0.07315,0.2156,0.1075,0.03375,0.26875,0.35375,0.442,0.2315,47.803,43.590,47.235,46.190
29-Jul-10,18:00,23.714,24.868,24.008,24.289,0.004125,0.13306,0,0,0,0.06375,0,0.1825,0.275,0.014375,0.07315,0.2906,0.1075,0.035,0.3485,0.519875,0.45025,0.234,47.650,43.025,46.735,45.850
29-Jul-10,19:00,23.665,25.021,24.161,24.496,0.1277,0.1323,0,0,0,0.06375,0.1363,0.1175,0.275,0.01375,0.0725,0.29,0.10815,0.035,0.422,0.654875,0.37775,0.23375,47.380,42.515,46.528,45.240
29-Jul-10,20:00,23.697,25.001,24.239,24.64,0.004125,0.12159,0,0,0.0001875,0.0675,0.3833,0.215,0.3,0.01375,0.07315,0.2906,0.25875,0.4225,0.12,0.6585,0.517,0.23585,47.173,42.520,46.698,44.983
29-Jul-10,21:00,23.718,24.836,24.228,24.5,0.136325,0.13164,0,0,0,0.06375,0.3716,0.199166667,0.3,0.01375,0.07375,0.2946,0.2869,0.035,0.3845,0.63225,0.39575,0.439,47.405,43.708,47.118,46.278
29-Jul-10,22:00,23.664,24.669,24.203,24.361,0.004125,0.13314,0,0,0,0.06375,0,0.156666667,0.275,0.01375,0.33,0.2732,0.2894,0.035,0.13345,0.606,0.50225,0.23875,47.223,43.880,46.688,45.545
29-Jul-10,23:00,23.657,24.611,24.124,24.453,0.0043125,0.094135,0,0,0.0001875,0.0675,0,0.190833333,0.3,0.014375,0.2975,0.4458,0.15375,0.035,0.089375,0.443,0.5235,0.24125,47.603,43.985,47.175,45.293
29-Jul-10,24:00:00,23.611,24.55,24.05,24.207,0.0045,0.09819,0,0,0,0.0675,0,0.126666667,0.3,0.01375,0.07315,0.1976,0.10875,0.035,0.111575,0.8875,0.41725,0.24275,47.563,44.353,46.770,45.435
30-Jul-10,1:00,23.681,24.569,24.1,24.415,0.0043125,0.06421,0,0,0.0001875,0.06375,0,0.236266667,0.3,0.014375,0.07375,0.5822,0.10875,0.035,0.070625,0.22475,0.45375,0.2442,48.235,45.438,47.343,45.513
30-Jul-10,2:00,23.729,24.611,24.165,24.519,0.0043125,0.054525,0,0,0,0.0675,0,0.189166667,0.3,0.01375,0.07375,0.5816,0.1094,0.035,0.070625,0.224375,0.375,0.2448,48.418,46.440,47.718,45.585
