Date/Time,Whole Building:Total Building Electric Demand [W](TimeStep) 
 08/18  13:00:00,1133.700604
 08/18  13:15:00,1132.189823
 08/18  13:30:00,235.2021552
 08/18  13:45:00,0
 08/18  14:00:00,0
 08/18  14:15:00,530.8683642
 08/18  14:30:00,1132.240444
 08/18  14:45:00,1131.729543
 08/18  15:00:00,1131.97172
 08/18  15:15:00,1128.412086
 08/18  15:30:00,493.8132681
 08/18  15:45:00,0
 08/18  16:00:00,0
 08/18  16:15:00,0
 08/18  16:30:00,301.6544994
 08/18  16:45:00,1128.064959
 08/18  17:00:00,1130.805361
 08/18  17:15:00,1129.404593
 08/18  17:30:00,1127.233562
 08/18  17:45:00,263.2281093
 08/18  18:00:00,0
 08/18  18:15:00,0
 08/18  18:30:00,-1
 08/18  18:45:00,1129.271397
 08/18  19:00:00,1135.085412
 08/18  19:15:00,1133.801737
 08/18  19:30:00,1131.621607
 08/18  19:45:00,1129.592203
 08/18  20:00:00,791.2546479
 08/18  20:15:00,0
 08/18  20:30:00,0
 08/18  20:45:00,0
 08/18  21:00:00,0
 08/18  21:15:00,834.0927759
 08/18  21:30:00,1132.137591
 08/18  21:45:00,1134.103172
 08/18  22:00:00,1131.297221
 08/18  22:15:00,678.8082222
 08/18  22:30:00,0
 08/18  22:45:00,0
 08/18  23:00:00,0
 08/18  23:15:00,0
 08/18  23:30:00,0
 08/18  23:45:00,0
 08/18  24:00:00,0
 08/19  00:15:00,951.8433669
 08/19  00:30:00,1134.422771
 08/19  00:45:00,1131.912645
 08/19  01:00:00,575.4076254
 08/19  01:15:00,0
 08/19  01:30:00,0
 08/19  01:45:00,0
 08/19  02:00:00,0
 08/19  02:15:00,0
 08/19  02:30:00,0
 08/19  02:45:00,0
 08/19  03:00:00,0
 08/19  03:15:00,0
 08/19  03:30:00,0
 08/19  03:45:00,797.4970218
 08/19  04:00:00,1138.80818
 08/19  04:15:00,1136.671232
 08/19  04:30:00,813.4045308
 08/19  04:45:00,0
 08/19  05:00:00,0
 08/19  05:15:00,0
 08/19  05:30:00,0
 08/19  05:45:00,0
 08/19  06:00:00,0
 08/19  06:15:00,0
 08/19  06:30:00,0
 08/19  06:45:00,0
 08/19  07:00:00,696.4558083
 08/19  07:15:00,1145.025968
 08/19  07:30:00,1144.916843
 08/19  07:45:00,1141.732663
 08/19  08:00:00,231.6661425
 08/19  08:15:00,0
 08/19  08:30:00,0.6750252
 08/19  08:45:00,0
 08/19  09:00:00,0
 08/19  09:15:00,0
 08/19  09:30:00,0
 08/19  09:45:00,747.6345243
 08/19  10:00:00,1171.215927
 08/19  10:15:00,1171.651596
 08/19  10:30:00,1167.371919
 08/19  10:45:00,1160.26857
 08/19  11:00:00,1154.579302
 08/19  11:15:00,157.5398052
 08/19  11:30:00,0
 08/19  11:45:00,0
 08/19  12:00:00,0
 08/19  12:15:00,0
 08/19  12:30:00,816.9819741
 08/19  12:45:00,1177.153706
 08/19  13:00:00,1178.06425
 08/19  13:15:00,1175.389148
 08/19  13:30:00,1172.747286
 08/19  13:45:00,343.5900948
 08/19  14:00:00,0
 08/19  14:15:00,0
 08/19  14:30:00,0
 08/19  14:45:00,1092.662157
 08/19  15:00:00,1154.758799
 08/19  15:15:00,1156.165266
 08/19  15:30:00,1152.403293
 08/19  15:45:00,1151.192025
 08/19  16:00:00,1147.35596
 08/19  16:15:00,498.7989756
 08/19  16:30:00,532.2700431
 08/19  16:45:00,1149.636785
 08/19  17:00:00,1147.226523
 08/19  17:15:00,1144.077582
 08/19  17:30:00,1143.542882
 08/19  17:45:00,1139.078605
 08/19  18:00:00,1140.458019
 08/19  18:15:00,1134.532024
 08/19  18:30:00,1130.518789
 08/19  18:45:00,1130.470816
 08/19  19:00:00,1132.145862
 08/19  19:15:00,1126.524611
 08/19  19:30:00,1126.993563
 08/19  19:45:00,1126.059296
 08/19  20:00:00,1121.807469
 08/19  20:15:00,1115.815358
 08/19  20:30:00,805.5426528
 08/19  20:45:00,583.3148544
 08/19  21:00:00,763.2797994
 08/19  21:15:00,1123.44394
 08/19  21:30:00,1126.629322
 08/19  21:45:00,1128.481034
 08/19  22:00:00,1123.548135
 08/19  22:15:00,444.7261449
 08/19  22:30:00,0
 08/19  22:45:00,0
 08/19  23:00:00,0
 08/19  23:15:00,1132.569398
 08/19  23:30:00,1108.025493
 08/19  23:45:00,0
 08/19  24:00:00,0
 08/20  00:15:00,0
 08/20  00:30:00,0
 08/20  00:45:00,0
 08/20  01:00:00,0
 08/20  01:15:00,0
 08/20  01:30:00,0
 08/20  01:45:00,0
 08/20  02:00:00,714.1143753
 08/20  02:15:00,1140.536161
 08/20  02:30:00,1139.876803
 08/20  02:45:00,432.0669285
 08/20  03:00:00,0
 08/20  03:15:00,0
 08/20  03:30:00,0
 08/20  03:45:00,0
 08/20  04:00:00,0
 08/20  04:15:00,0
 08/20  04:30:00,0
 08/20  04:45:00,0
 08/20  05:00:00,0
 08/20  05:15:00,0
 08/20  05:30:00,890.9948754
 08/20  05:45:00,1146.798504
 08/20  06:00:00,991.1925693
 08/20  06:15:00,0
 08/20  06:30:00,0
 08/20  06:45:00,0
 08/20  07:00:00,0
 08/20  07:15:00,0
 08/20  07:30:00,692.9118675
 08/20  07:45:00,1150.126664
 08/20  08:00:00,1148.272751
 08/20  08:15:00,812.0874051
 08/20  08:30:00,0
 08/20  08:45:00,0
 08/20  09:00:00,-1
 08/20  09:15:00,1140.004601
 08/20  09:30:00,1142.682667
 08/20  09:45:00,1142.190779
 08/20  10:00:00,965.2140324
 08/20  10:15:00,0
 08/20  10:30:00,0
 08/20  10:45:00,232.6947903
 08/20  11:00:00,1136.859871
 08/20  11:15:00,1137.059569
 08/20  11:30:00,1150.354308
 08/20  11:45:00,1149.72718
 08/20  12:00:00,1144.577966
 08/20  12:15:00,996.6863907
 08/20  12:30:00,0
 08/20  12:45:00,0
 08/20  13:00:00,993.2383944
 08/20  13:15:00,1134.161101
 08/20  13:30:00,1135.505102
 08/20  13:45:00,1136.666399
 08/20  14:00:00,1135.7823
 08/20  14:15:00,1133.248359
 08/20  14:30:00,1133.163544
 08/20  14:45:00,523.6529211
 08/20  15:00:00,343.4320035
 08/20  15:15:00,1127.551554
 08/20  15:30:00,1131.854495
 08/20  15:45:00,1131.945546
 08/20  16:00:00,1129.996536
 08/20  16:15:00,1127.809253
 08/20  16:30:00,1137.103372
 08/20  16:45:00,1139.466143
 08/20  17:00:00,1133.096364
 08/20  17:15:00,1126.856686
 08/20  17:30:00,1121.543551
 08/20  17:45:00,1122.631749
 08/20  18:00:00,1124.631859
 08/20  18:15:00,1122.315152
 08/20  18:30:00,1120.29772
 08/20  18:45:00,1122.551889
 08/20  19:00:00,778.7167515
 08/20  19:15:00,1440.431204
 08/20  19:30:00,1473.31456
 08/20  19:45:00,1463.133312
 08/20  20:00:00,1451.287024
 08/20  20:15:00,1039.609679
 08/20  20:30:00,1103.553068
 08/20  20:45:00,1118.059286
 08/20  21:00:00,1108.880519
 08/20  21:15:00,1102.817586
 08/20  21:30:00,1103.204079
 08/20  21:45:00,1107.917118
 08/20  22:00:00,1101.071221
 08/20  22:15:00,1103.582427
 08/20  22:30:00,-1
 08/20  22:45:00,893.2919031
 08/20  23:00:00,1108.616
 08/20  23:15:00,110.8154025
 08/20  23:30:00,0
 08/20  23:45:00,0
 08/20  24:00:00,1082.372145
 08/21  00:15:00,366.380712
 08/21  00:30:00,0
 08/21  00:45:00,0
 08/21  01:00:00,715.023693
 08/21  01:15:00,1119.413489
 08/21  01:30:00,1139.220344
 08/21  01:45:00,0
 08/21  02:00:00,0
 08/21  02:15:00,0
 08/21  02:30:00,836.8682013
 08/21  02:45:00,1125.955296
 08/21  03:00:00,655.4150982
 08/21  03:15:00,0
 08/21  03:30:00,0
 08/21  03:45:00,0
 08/21  04:00:00,337.296663
 08/21  04:15:00,1124.021819
 08/21  04:30:00,1127.144084
 08/21  04:45:00,1139.447095
 08/21  05:00:00,429.6317751
 08/21  05:15:00,0
 08/21  05:30:00,0
 08/21  05:45:00,0
 08/21  06:00:00,0
 08/21  06:15:00,0
 08/21  06:30:00,257.2091982
 08/21  06:45:00,1152.498072
 08/21  07:00:00,1147.241302
 08/21  07:15:00,1141.623283
 08/21  07:30:00,1139.629734
 08/21  07:45:00,647.7741765
 08/21  08:00:00,0
 08/21  08:15:00,0
 08/21  08:30:00,0
 08/21  08:45:00,-1
 08/21  09:00:00,1129.538872
 08/21  09:15:00,1132.848767
 08/21  09:30:00,1149.273237
 08/21  09:45:00,1146.951329
 08/21  10:00:00,1140.944939
 08/21  10:15:00,1135.206247
 08/21  10:30:00,724.2024195
 08/21  10:45:00,0
 08/21  11:00:00,0
 08/21  11:15:00,0
 08/21  11:30:00,882.9551025
 08/21  11:45:00,1144.611762
 08/21  12:00:00,1151.133989
 08/21  12:15:00,1144.555165
 08/21  12:30:00,1141.014472
 08/21  12:45:00,1136.210931
 08/21  13:00:00,1135.921163
 08/21  13:15:00,1132.554049
 08/21  13:30:00,994.8289662
 08/21  13:45:00,0
 08/21  14:00:00,310.923819
 08/21  14:15:00,1126.139427
 08/21  14:30:00,1129.584668
 08/21  14:45:00,725.1914691
 08/21  15:00:00,-1
 08/21  15:15:00,1124.449782
 08/21  15:30:00,1128.428626
 08/21  15:45:00,1128.670845
 08/21  16:00:00,427.4736903
 08/21  16:15:00,-1
 08/21  16:30:00,1128.383153
 08/21  16:45:00,1140.215608
 08/21  17:00:00,1135.450778
 08/21  17:15:00,1132.685861
 08/21  17:30:00,1129.180296
 08/21  17:45:00,797.4424422
 08/21  18:00:00,-1
 08/21  18:15:00,1117.838088
 08/21  18:30:00,1123.782058
 08/21  18:45:00,784.9425744
 08/21  19:00:00,116.0987328
 08/21  19:15:00,1115.158469
 08/21  19:30:00,1124.589858
 08/21  19:45:00,1126.62698
 08/21  20:00:00,-1
 08/21  20:15:00,0
 08/21  20:30:00,809.920602
 08/21  20:45:00,1142.913008
 08/21  21:00:00,1137.691558
 08/21  21:15:00,882.8387541
 08/21  21:30:00,0
 08/21  21:45:00,-1
 08/21  22:00:00,1124.175768
 08/21  22:15:00,1126.625094
 08/21  22:30:00,795.6514035
 08/21  22:45:00,0
 08/21  23:00:00,0
 08/21  23:15:00,0
 08/21  23:30:00,0
 08/21  23:45:00,422.4163743
 08/21  24:00:00,1130.800643
 08/22  00:15:00,1133.47985
 08/22  00:30:00,1129.164126
 08/22  00:45:00,-1
 08/22  01:00:00,0
 08/22  01:15:00,0
 08/22  01:30:00,0
 08/22  01:45:00,0.6750252
 08/22  02:00:00,0
 08/22  02:15:00,-1
 08/22  02:30:00,1132.800554
 08/22  02:45:00,1138.794973
 08/22  03:00:00,1135.602601
 08/22  03:15:00,562.201551
 08/22  03:30:00,0
 08/22  03:45:00,0
 08/22  04:00:00,0
 08/22  04:15:00,0
 08/22  04:30:00,0
 08/22  04:45:00,0
 08/22  05:00:00,-1
 08/22  05:15:00,1137.825455
 08/22  05:30:00,1141.798611
 08/22  05:45:00,1140.64368
 08/22  06:00:00,1136.777176
 08/22  06:15:00,-1
 08/22  06:30:00,0
 08/22  06:45:00,0
 08/22  07:00:00,0
 08/22  07:15:00,-1
 08/22  07:30:00,1140.068722
 08/22  07:45:00,1144.495795
 08/22  08:00:00,1141.662924
 08/22  08:15:00,1140.486237
 08/22  08:30:00,1138.253471
 08/22  08:45:00,1138.900287
 08/22  09:00:00,805.478508
 08/22  09:15:00,0
 08/22  09:30:00,1041.251697
 08/22  09:45:00,1147.258527
 08/22  10:00:00,1143.230513
 08/22  10:15:00,1142.041641
 08/22  10:30:00,1139.874485
 08/22  10:45:00,1139.629477
 08/22  11:00:00,1137.849199
 08/22  11:15:00,1137.809057
 08/22  11:30:00,1137.421923
 08/22  11:45:00,1140.609347
 08/22  12:00:00,1144.251066
 08/22  12:15:00,1137.806393
 08/22  12:30:00,1133.477964
 08/22  12:45:00,1131.708165
 08/22  13:00:00,1131.477284
 08/22  13:15:00,1128.697898
 08/22  13:30:00,153.9522261
 08/22  13:45:00,-1
 08/22  14:00:00,1124.175428
 08/22  14:15:00,1130.798002
 08/22  14:30:00,1133.578849
 08/22  14:45:00,1133.508707
 08/22  15:00:00,1133.724302
 08/22  15:15:00,1132.950133
 08/22  15:30:00,1132.03135
 08/22  15:45:00,1126.521419
 08/22  16:00:00,1121.219857
 08/22  16:15:00,1118.801249
 08/22  16:30:00,1127.297497
 08/22  16:45:00,1131.825002
 08/22  17:00:00,1125.746367
 08/22  17:15:00,1120.901996
 08/22  17:30:00,1119.62961
 08/22  17:45:00,1058.21527
 08/22  18:00:00,869.2950888
 08/22  18:15:00,1122.23313
 08/22  18:30:00,1119.389374
 08/22  18:45:00,1120.2093
 08/22  19:00:00,1120.904816
 08/22  19:15:00,1118.592565
 08/22  19:30:00,1118.610623
 08/22  19:45:00,1116.874089
 08/22  20:00:00,1114.11685
 08/22  20:15:00,1110.429015
 08/22  20:30:00,1122.982458
 08/22  20:45:00,1129.404633
 08/22  21:00:00,1120.737711
 08/22  21:15:00,1113.392404
 08/22  21:30:00,1112.892595
 08/22  21:45:00,1113.55578
 08/22  22:00:00,798.6565638
 08/22  22:15:00,1111.174501
 08/22  22:30:00,1109.733557
 08/22  22:45:00,1111.644442
 08/22  23:00:00,1108.016761
 08/22  23:15:00,299.1986559
 08/22  23:30:00,0
 08/22  23:45:00,602.3424402
 08/22  24:00:00,706.3515891
 08/23  00:15:00,0
 08/23  00:30:00,0
 08/23  00:45:00,0
 08/23  01:00:00,0
 08/23  01:15:00,0
 08/23  01:30:00,0
 08/23  01:45:00,1010.576323
 08/23  02:00:00,1122.963883
 08/23  02:15:00,746.2646298
 08/23  02:30:00,0
 08/23  02:45:00,0
 08/23  03:00:00,0
 08/23  03:15:00,0
 08/23  03:30:00,0
 08/23  03:45:00,0
 08/23  04:00:00,0
 08/23  04:15:00,0
 08/23  04:30:00,216.9870354
 08/23  04:45:00,1139.339062
 08/23  05:00:00,1136.426535
 08/23  05:15:00,579.9091068
 08/23  05:30:00,0
 08/23  05:45:00,0
 08/23  06:00:00,0
 08/23  06:15:00,0
 08/23  06:30:00,0
 08/23  06:45:00,0
 08/23  07:00:00,694.0961253
 08/23  07:15:00,1142.51594
 08/23  07:30:00,1140.85255
 08/23  07:45:00,1136.047883
 08/23  08:00:00,657.83655
 08/23  08:15:00,0
 08/23  08:30:00,0
 08/23  08:45:00,-1
 08/23  09:00:00,1131.366244
 08/23  09:15:00,1136.783741
 08/23  09:30:00,1136.007052
 08/23  09:45:00,1136.10367
 08/23  10:00:00,1133.381516
 08/23  10:15:00,-1
 08/23  10:30:00,0
 08/23  10:45:00,877.5503145
 08/23  11:00:00,1127.48583
 08/23  11:15:00,1128.611003
 08/23  11:30:00,1141.281194
 08/23  11:45:00,1139.120271
 08/23  12:00:00,1132.229421
 08/23  12:15:00,1129.71656
 08/23  12:30:00,1126.712129
 08/23  12:45:00,497.3154669
 08/23  13:00:00,0
 08/23  13:15:00,1059.835137
 08/23  13:30:00,1122.566302
 08/23  13:45:00,1127.043806
 08/23  14:00:00,1126.927557
 08/23  14:15:00,1124.877169
 08/23  14:30:00,1122.439865
 08/23  14:45:00,577.0830708
 08/23  15:00:00,-1
 08/23  15:15:00,1116.611276
 08/23  15:30:00,1121.527648
 08/23  15:45:00,1122.808514
 08/23  16:00:00,1122.414477
 08/23  16:15:00,1120.23446
 08/23  16:30:00,1130.40418
 08/23  16:45:00,1134.525705
 08/23  17:00:00,1124.654196
 08/23  17:15:00,1118.179009
 08/23  17:30:00,1112.907104
 08/23  17:45:00,1112.911572
 08/23  18:00:00,1116.390276
 08/23  18:15:00,1112.178294
 08/23  18:30:00,1110.919104
 08/23  18:45:00,1112.84803
 08/23  19:00:00,857.4075
 08/23  19:15:00,1056.355048
 08/23  19:30:00,1111.797005
 08/23  19:45:00,1110.73612
 08/23  20:00:00,1108.175709
 08/23  20:15:00,1105.896539
 08/23  20:30:00,1117.931502
 08/23  20:45:00,1125.775794
 08/23  21:00:00,1118.36441
 08/23  21:15:00,887.751774
 08/23  21:30:00,0
 08/23  21:45:00,551.1384729
 08/23  22:00:00,1106.319741
 08/23  22:15:00,421.9245369
 08/23  22:30:00,0
 08/23  22:45:00,411.2058753
 08/23  23:00:00,1105.576668
 08/23  23:15:00,346.5510417
 08/23  23:30:00,0
 08/23  23:45:00,0
 08/23  24:00:00,0
 08/24  00:15:00,0
 08/24  00:30:00,0
 08/24  00:45:00,-1
 08/24  01:00:00,1112.390113
 08/24  01:15:00,1118.676305
 08/24  01:30:00,490.7116242
 08/24  01:45:00,0
 08/24  02:00:00,0
 08/24  02:15:00,0
 08/24  02:30:00,0
 08/24  02:45:00,0
 08/24  03:00:00,0
 08/24  03:15:00,0
 08/24  03:30:00,0
 08/24  03:45:00,0
 08/24  04:00:00,0
 08/24  04:15:00,0
 08/24  04:30:00,0
 08/24  04:45:00,0
 08/24  05:00:00,0
 08/24  05:15:00,1108.540573
 08/24  05:30:00,1134.807587
 08/24  05:45:00,1134.593966
 08/24  06:00:00,384.5160459
 08/24  06:15:00,0
 08/24  06:30:00,0
 08/24  06:45:00,0
 08/24  07:00:00,0
 08/24  07:15:00,0
 08/24  07:30:00,-1
 08/24  07:45:00,1133.250647
 08/24  08:00:00,1137.26229
 08/24  08:15:00,959.0933277
 08/24  08:30:00,0
 08/24  08:45:00,0
 08/24  09:00:00,986.3336016
 08/24  09:15:00,1130.739326
 08/24  09:30:00,1132.314048
 08/24  09:45:00,1131.64836
 08/24  10:00:00,1128.41236
 08/24  10:15:00,230.798997
 08/24  10:30:00,0
 08/24  10:45:00,1125.564456
 08/24  11:00:00,1122.872159
 08/24  11:15:00,1122.835329
 08/24  11:30:00,1136.668595
 08/24  11:45:00,1134.93972
 08/24  12:00:00,1129.221364
 08/24  12:15:00,1125.144273
 08/24  12:30:00,571.7281347
 08/24  12:45:00,0
 08/24  13:00:00,263.9172537
 08/24  13:15:00,1118.774137
 08/24  13:30:00,1123.097945
 08/24  13:45:00,1124.545356
 08/24  14:00:00,1125.087377
 08/24  14:15:00,1122.3848
 08/24  14:30:00,1120.314635
 08/24  14:45:00,818.6330655
 08/24  15:00:00,0
 08/24  15:15:00,373.3461207
 08/24  15:30:00,1119.340241
 08/24  15:45:00,1120.412181
 08/24  16:00:00,1121.470601
 08/24  16:15:00,68.5632807
 08/24  16:30:00,647.6343849
 08/24  16:45:00,1129.213239
 08/24  17:00:00,1128.555871
 08/24  17:15:00,1126.219292
 08/24  17:30:00,1124.370196
 08/24  17:45:00,1124.019748
 08/24  18:00:00,1124.842649
 08/24  18:15:00,1122.389215
 08/24  18:30:00,750.8919843
 08/24  18:45:00,-1
 08/24  19:00:00,1112.97288
 08/24  19:15:00,1117.58483
 08/24  19:30:00,1120.938024
 08/24  19:45:00,1120.272359
 08/24  20:00:00,1117.032514
 08/24  20:15:00,-1
 08/24  20:30:00,0
 08/24  20:45:00,1128.817283
 08/24  21:00:00,1127.718504
 08/24  21:15:00,1124.683381
 08/24  21:30:00,572.8127949
 08/24  21:45:00,0
 08/24  22:00:00,1007.004697
 08/24  22:15:00,871.9715313
 08/24  22:30:00,0
 08/24  22:45:00,338.8508541
 08/24  23:00:00,1113.889703
 08/24  23:15:00,348.6500064
 08/24  23:30:00,0
 08/24  23:45:00,0
 08/24  24:00:00,0
 08/25  00:15:00,0
 08/25  00:30:00,0
 08/25  00:45:00,-1
 08/25  01:00:00,1117.854599
 08/25  01:15:00,1125.137188
 08/25  01:30:00,1124.293901
 08/25  01:45:00,530.521812
 08/25  02:00:00,0
 08/25  02:15:00,0
 08/25  02:30:00,0
 08/25  02:45:00,0
 08/25  03:00:00,0
 08/25  03:15:00,0
 08/25  03:30:00,0
 08/25  03:45:00,0
 08/25  04:00:00,0
 08/25  04:15:00,0
 08/25  04:30:00,0
 08/25  04:45:00,0
 08/25  05:00:00,0
 08/25  05:15:00,0
 08/25  05:30:00,179.9159616
 08/25  05:45:00,1134.629842
 08/25  06:00:00,1134.207419
 08/25  06:15:00,810.6987312
 08/25  06:30:00,0
 08/25  06:45:00,0
 08/25  07:00:00,0
 08/25  07:15:00,0
 08/25  07:30:00,192.5279568
 08/25  07:45:00,1136.445321
 08/25  08:00:00,1138.39412
 08/25  08:15:00,659.1433617
 08/25  08:30:00,0
 08/25  08:45:00,0
 08/25  09:00:00,312.7187061
 08/25  09:15:00,1133.370915
 08/25  09:30:00,1135.440292
 08/25  09:45:00,1136.318705
 08/25  10:00:00,1133.814311
 08/25  10:15:00,424.5306669
 08/25  10:30:00,0
 08/25  10:45:00,451.3703121
 08/25  11:00:00,1126.396149
 08/25  11:15:00,1128.505502
 08/25  11:30:00,1142.358734
 08/25  11:45:00,1140.398084
 08/25  12:00:00,1134.027693
 08/25  12:15:00,902.0532654
 08/25  12:30:00,0
 08/25  12:45:00,0
 08/25  13:00:00,377.1811683
 08/25  13:15:00,1128.251293
 08/25  13:30:00,1131.270791
 08/25  13:45:00,1132.143862
 08/25  14:00:00,1132.988277
 08/25  14:15:00,1131.997045
 08/25  14:30:00,1130.455292
 08/25  14:45:00,226.4854698
 08/25  15:00:00,150.3892926
 08/25  15:15:00,1122.333353
 08/25  15:30:00,1126.26709
 08/25  15:45:00,1127.817566
 08/25  16:00:00,1127.822527
 08/25  16:15:00,1122.758357
 08/25  16:30:00,389.6704629
 08/25  16:45:00,1106.733907
 08/25  17:00:00,1130.177233
 08/25  17:15:00,1127.83506
 08/25  17:30:00,1126.214286
 08/25  17:45:00,1125.334583
 08/25  18:00:00,1125.544567
 08/25  18:15:00,1121.176299
 08/25  18:30:00,1118.879119
 08/25  18:45:00,1120.620192
 08/25  19:00:00,1122.110203
 08/25  19:15:00,1116.860601
 08/25  19:30:00,1119.23504
 08/25  19:45:00,1115.830592
 08/25  20:00:00,1112.133108
 08/25  20:15:00,1108.435601
 08/25  20:30:00,1121.348338
 08/25  20:45:00,810.2516121
 08/25  21:00:00,1122.657614
 08/25  21:15:00,968.1930162
 08/25  21:30:00,0
 08/25  21:45:00,0
 08/25  22:00:00,747.6262929
 08/25  22:15:00,1114.144673
 08/25  22:30:00,871.8611454
 08/25  22:45:00,0
 08/25  23:00:00,0
 08/25  23:15:00,0
 08/25  23:30:00,0
 08/25  23:45:00,0
 08/25  24:00:00,0
 08/26  00:15:00,0
 08/26  00:30:00,677.5528797
 08/26  00:45:00,1124.002165
 08/26  01:00:00,990.682884
 08/26  01:15:00,0
 08/26  01:30:00,0
 08/26  01:45:00,0
 08/26  02:00:00,0
 08/26  02:15:00,0
 08/26  02:30:00,0
 08/26  02:45:00,0
 08/26  03:00:00,0
 08/26  03:15:00,0
 08/26  03:30:00,0
 08/26  03:45:00,0
 08/26  04:00:00,0
 08/26  04:15:00,0
 08/26  04:30:00,0
 08/26  04:45:00,0
 08/26  05:00:00,0
 08/26  05:15:00,-1
 08/26  05:30:00,1130.854598
 08/26  05:45:00,1137.919891
 08/26  06:00:00,752.5991025
 08/26  06:15:00,0
 08/26  06:30:00,0
 08/26  06:45:00,0
 08/26  07:00:00,0
 08/26  07:15:00,0
 08/26  07:30:00,0
 08/26  07:45:00,735.2402553
 08/26  08:00:00,1139.149105
 08/26  08:15:00,1139.517331
 08/26  08:30:00,1136.760028
 08/26  08:45:00,1136.026211
 08/26  09:00:00,638.1865125
 08/26  09:15:00,0
 08/26  09:30:00,0
 08/26  09:45:00,0
 08/26  10:00:00,731.4470433
 08/26  10:15:00,1131.554444
 08/26  10:30:00,1132.215827
 08/26  10:45:00,1133.205104
 08/26  11:00:00,1130.019876
 08/26  11:15:00,1127.238163
 08/26  11:30:00,803.9992383
 08/26  11:45:00,0
 08/26  12:00:00,463.4058573
 08/26  12:15:00,1128.379759
 08/26  12:30:00,1127.799987
 08/26  12:45:00,1129.489234
 08/26  13:00:00,609.1187364
 08/26  13:15:00,0
 08/26  13:30:00,308.2670793
 08/26  13:45:00,1125.393484
 08/26  14:00:00,1128.597781
 08/26  14:15:00,1128.695321
 08/26  14:30:00,1128.475242
 08/26  14:45:00,1126.896941
 08/26  15:00:00,-1
 08/26  15:15:00,766.1093256
 08/26  15:30:00,1126.659191
 08/26  15:45:00,1126.974721
 08/26  16:00:00,1126.953025
 08/26  16:15:00,1125.3393
 08/26  16:30:00,1135.580122
 08/26  16:45:00,1137.802607
 08/26  17:00:00,1129.989012
 08/26  17:15:00,1122.058232
 08/26  17:30:00,1118.133923
 08/26  17:45:00,1117.922133
 08/26  18:00:00,1121.575365
 08/26  18:15:00,1115.370034
 08/26  18:30:00,1114.119313
 08/26  18:45:00,1115.534228
 08/26  19:00:00,1116.123794
 08/26  19:15:00,800.3568123
 08/26  19:30:00,1117.254812
 08/26  19:45:00,1114.864934
 08/26  20:00:00,1110.36996
 08/26  20:15:00,1106.769248
 08/26  20:30:00,1119.683015
 08/26  20:45:00,1128.09056
 08/26  21:00:00,1119.866833
 08/26  21:15:00,1114.615499
 08/26  21:30:00,-1
 08/26  21:45:00,495.0369558
 08/26  22:00:00,1105.633862
 08/26  22:15:00,373.8428046
 08/26  22:30:00,0
 08/26  22:45:00,-1
 08/26  23:00:00,1109.205349
 08/26  23:15:00,-1
 08/26  23:30:00,0
 08/26  23:45:00,0
 08/26  24:00:00,0
 08/27  00:15:00,0
 08/27  00:30:00,0
 08/27  00:45:00,457.4929374
 08/27  01:00:00,1119.558137
 08/27  01:15:00,1092.581114
 08/27  01:30:00,0
 08/27  01:45:00,0
 08/27  02:00:00,0
 08/27  02:15:00,0
 08/27  02:30:00,0
 08/27  02:45:00,0
 08/27  03:00:00,0
 08/27  03:15:00,0
 08/27  03:30:00,0
 08/27  03:45:00,0
 08/27  04:00:00,0
 08/27  04:15:00,0
 08/27  04:30:00,0
 08/27  04:45:00,0
 08/27  05:00:00,0
 08/27  05:15:00,0
 08/27  05:30:00,0
 08/27  05:45:00,1054.03625
 08/27  06:00:00,1137.513114
 08/27  06:15:00,803.8733715
 08/27  06:30:00,0
 08/27  06:45:00,0
 08/27  07:00:00,0
 08/27  07:15:00,0
 08/27  07:30:00,0
 08/27  07:45:00,987.5309454
 08/27  08:00:00,1138.09154
 08/27  08:15:00,923.4082305
 08/27  08:30:00,0
 08/27  08:45:00,0
 08/27  09:00:00,1031.755487
 08/27  09:15:00,1133.810074
 08/27  09:30:00,1133.99147
 08/27  09:45:00,1133.290615
 08/27  10:00:00,801.6503013
 08/27  10:15:00,0
 08/27  10:30:00,652.4655831
 08/27  10:45:00,1126.263905
 08/27  11:00:00,1125.952028
 08/27  11:15:00,1124.9771
 08/27  11:30:00,1138.428152
 08/27  11:45:00,1137.595169
 08/27  12:00:00,1131.242562
 08/27  12:15:00,833.4305946
 08/27  12:30:00,0
 08/27  12:45:00,263.0207601
 08/27  13:00:00,1122.473331
 08/27  13:15:00,1125.923146
 08/27  13:30:00,1126.985512
 08/27  13:45:00,1127.975397
 08/27  14:00:00,1127.196847
 08/27  14:15:00,759.0481434
 08/27  14:30:00,0
 08/27  14:45:00,304.423533
 08/27  15:00:00,1124.487097
 08/27  15:15:00,1127.47938
 08/27  15:30:00,1128.438969
 08/27  15:45:00,1127.197476
 08/27  16:00:00,1126.653998
 08/27  16:15:00,1123.456865
 08/27  16:30:00,1133.044505
 08/27  16:45:00,1134.981874
 08/27  17:00:00,1125.519923
 08/27  17:15:00,1119.130343
 08/27  17:30:00,1116.914329
 08/27  17:45:00,1116.295651
 08/27  18:00:00,1118.217871
 08/27  18:15:00,1115.442681
 08/27  18:30:00,1112.555381
 08/27  18:45:00,868.7381265
 08/27  19:00:00,1048.483629
 08/27  19:15:00,1114.205625
 08/27  19:30:00,1115.51114
 08/27  19:45:00,1114.510704
 08/27  20:00:00,1109.46221
